date,series_id,sales
2014-10-24,CA_HOUSEHOLD,3327
2014-10-24,TOTAL,32790
2014-10-24,TX_FOODS,5662
2014-10-24,TX_HOBBIES,923
2014-10-24,TX_HOUSEHOLD,2257
2014-10-24,WI_FOODS,6857
2014-10-24,WI_HOBBIES,860
2014-10-24,WI_HOUSEHOLD,2269
2014-10-25,CA_FOODS,11693
2014-10-25,CA_HOBBIES,2096
2014-10-25,CA_HOUSEHOLD,4626
2014-10-25,TOTAL,40753
2014-10-25,TX_FOODS,6730
2014-10-25,TX_HOBBIES,1045
2014-10-25,TX_HOUSEHOLD,2686
2014-10-25,WI_FOODS,8221
2014-10-25,WI_HOBBIES,1171
2014-10-25,WI_HOUSEHOLD,2485
2014-10-26,CA_FOODS,11919
2014-10-26,CA_HOBBIES,1859
2014-10-26,CA_HOUSEHOLD,4539
2014-10-26,TOTAL,40197
2014-10-26,TX_FOODS,7694
2014-10-26,TX_HOBBIES,1097
2014-10-26,TX_HOUSEHOLD,3050
2014-10-26,WI_FOODS,7116
2014-10-26,WI_HOBBIES,832
2014-10-26,WI_HOUSEHOLD,2091
2014-10-27,CA_FOODS,9520
2014-10-27,CA_HOBBIES,1655
2014-10-27,CA_HOUSEHOLD,3311
2014-10-27,TOTAL,31203
2014-10-27,TX_FOODS,5863
2014-10-27,TX_HOBBIES,903
2014-10-27,TX_HOUSEHOLD,2133
2014-10-27,WI_FOODS,5361
2014-10-27,WI_HOBBIES,763
2014-10-27,WI_HOUSEHOLD,1694
2014-10-28,CA_FOODS,7990
2014-10-28,CA_HOBBIES,1660
2014-10-28,CA_HOUSEHOLD,2941
2014-10-28,TOTAL,28340
2014-10-28,TX_FOODS,5362
2014-10-28,TX_HOBBIES,837
2014-10-28,TX_HOUSEHOLD,1906
2014-10-28,WI_FOODS,5271
2014-10-28,WI_HOBBIES,770
2014-10-28,WI_HOUSEHOLD,1603
2014-10-29,CA_FOODS,8239
2014-10-29,CA_HOBBIES,1613
2014-10-29,CA_HOUSEHOLD,2693
2014-10-29,TOTAL,27563
2014-10-29,TX_FOODS,5128
2014-10-29,TX_HOBBIES,774
2014-10-29,TX_HOUSEHOLD,1819
2014-10-29,WI_FOODS,5065
2014-10-29,WI_HOBBIES,735
2014-10-29,WI_HOUSEHOLD,1497
2014-10-30,CA_FOODS,9274
2014-10-30,CA_HOBBIES,1689
2014-10-30,CA_HOUSEHOLD,2855
2014-10-30,TOTAL,30235
2014-10-30,TX_FOODS,5736
2014-10-30,TX_HOBBIES,973
2014-10-30,TX_HOUSEHOLD,1950
2014-10-30,WI_FOODS,5317
2014-10-30,WI_HOBBIES,807
2014-10-30,WI_HOUSEHOLD,1634
2014-10-31,CA_FOODS,8960
2014-10-31,CA_HOBBIES,1424
2014-10-31,CA_HOUSEHOLD,2640
2014-10-31,TOTAL,32850
2014-10-31,TX_FOODS,6264
2014-10-31,TX_HOBBIES,916
2014-10-31,TX_HOUSEHOLD,2231
2014-10-31,WI_FOODS,6681
2014-10-31,WI_HOBBIES,1111
2014-10-31,WI_HOUSEHOLD,2623
2014-11-01,CA_FOODS,12895
2014-11-01,CA_HOBBIES,2340
2014-11-01,CA_HOUSEHOLD,5018
2014-11-01,TOTAL,44249
2014-11-01,TX_FOODS,7535
2014-11-01,TX_HOBBIES,1069
2014-11-01,TX_HOUSEHOLD,3081
2014-11-01,WI_FOODS,8072
2014-11-01,WI_HOBBIES,1183
2014-11-01,WI_HOUSEHOLD,3056
2014-11-02,CA_FOODS,13980
2014-11-02,CA_HOBBIES,1831
2014-11-02,CA_HOUSEHOLD,5281
2014-11-02,TOTAL,46072
2014-11-02,TX_FOODS,7594
2014-11-02,TX_HOBBIES,1059
2014-11-02,TX_HOUSEHOLD,2837
2014-11-02,WI_FOODS,9831
2014-11-02,WI_HOBBIES,907
2014-11-02,WI_HOUSEHOLD,2752
2014-11-03,CA_FOODS,10860
2014-11-03,CA_HOBBIES,1784
2014-11-03,CA_HOUSEHOLD,3818
2014-11-03,TOTAL,38564
2014-11-03,TX_FOODS,6871
2014-11-03,TX_HOBBIES,890
2014-11-03,TX_HOUSEHOLD,2504
2014-11-03,WI_FOODS,8742
2014-11-03,WI_HOBBIES,836
2014-11-03,WI_HOUSEHOLD,2259
2014-11-04,CA_FOODS,9146
2014-11-04,CA_HOBBIES,1546
2014-11-04,CA_HOUSEHOLD,3309
2014-11-04,TOTAL,31952
2014-11-04,TX_FOODS,5377
2014-11-04,TX_HOBBIES,966
2014-11-04,TX_HOUSEHOLD,2181
2014-11-04,WI_FOODS,6752
2014-11-04,WI_HOBBIES,764
2014-11-04,WI_HOUSEHOLD,1911
2014-11-05,CA_FOODS,8808
2014-11-05,CA_HOBBIES,1301
2014-11-05,CA_HOUSEHOLD,3155
2014-11-05,TOTAL,30832
2014-11-05,TX_FOODS,5391
2014-11-05,TX_HOBBIES,689
2014-11-05,TX_HOUSEHOLD,1866
2014-11-05,WI_FOODS,7249
2014-11-05,WI_HOBBIES,580
2014-11-05,WI_HOUSEHOLD,1793
2014-11-06,CA_FOODS,9112
2014-11-06,CA_HOBBIES,1627
2014-11-06,CA_HOUSEHOLD,3139
2014-11-06,TOTAL,33223
2014-11-06,TX_FOODS,6216
2014-11-06,TX_HOBBIES,824
2014-11-06,TX_HOUSEHOLD,2045
2014-11-06,WI_FOODS,7883
2014-11-06,WI_HOBBIES,522
2014-11-06,WI_HOUSEHOLD,1855
2014-11-07,CA_FOODS,9814
2014-11-07,CA_HOBBIES,1740
2014-11-07,CA_HOUSEHOLD,3465
2014-11-07,TOTAL,34763
2014-11-07,TX_FOODS,6619
2014-11-07,TX_HOBBIES,859
2014-11-07,TX_HOUSEHOLD,2491
2014-11-07,WI_FOODS,6783
2014-11-07,WI_HOBBIES,783
2014-11-07,WI_HOUSEHOLD,2209
2014-11-08,CA_FOODS,12593
2014-11-08,CA_HOBBIES,1906
2014-11-08,CA_HOUSEHOLD,4785
2014-11-08,TOTAL,44270
2014-11-08,TX_FOODS,7059
2014-11-08,TX_HOBBIES,1063
2014-11-08,TX_HOUSEHOLD,2931
2014-11-08,WI_FOODS,10094
2014-11-08,WI_HOBBIES,948
2014-11-08,WI_HOUSEHOLD,2891
2014-11-09,CA_FOODS,13696
2014-11-09,CA_HOBBIES,1820
2014-11-09,CA_HOUSEHOLD,4888
2014-11-09,TOTAL,47415
2014-11-09,TX_FOODS,9023
2014-11-09,TX_HOBBIES,1101
2014-11-09,TX_HOUSEHOLD,3069
2014-11-09,WI_FOODS,10518
2014-11-09,WI_HOBBIES,884
2014-11-09,WI_HOUSEHOLD,2416
2014-11-10,CA_FOODS,11344
2014-11-10,CA_HOBBIES,1382
2014-11-10,CA_HOUSEHOLD,3390
2014-11-10,TOTAL,34449
2014-11-10,TX_FOODS,6303
2014-11-10,TX_HOBBIES,919
2014-11-10,TX_HOUSEHOLD,2387
2014-11-10,WI_FOODS,6340
2014-11-10,WI_HOBBIES,670
2014-11-10,WI_HOUSEHOLD,1714
2014-11-11,CA_FOODS,9537
2014-11-11,CA_HOBBIES,1773
2014-11-11,CA_HOUSEHOLD,3191
2014-11-11,TOTAL,32588
2014-11-11,TX_FOODS,6124
2014-11-11,TX_HOBBIES,780
2014-11-11,TX_HOUSEHOLD,1893
2014-11-11,WI_FOODS,7188
2014-11-11,WI_HOBBIES,647
2014-11-11,WI_HOUSEHOLD,1455
2014-11-12,CA_FOODS,8083
2014-11-12,CA_HOBBIES,1343
2014-11-12,CA_HOUSEHOLD,2540
2014-11-12,TOTAL,30490
2014-11-12,TX_FOODS,5963
2014-11-12,TX_HOBBIES,695
2014-11-12,TX_HOUSEHOLD,1623
2014-11-12,WI_FOODS,8004
2014-11-12,WI_HOBBIES,722
2014-11-12,WI_HOUSEHOLD,1517
2014-11-13,CA_FOODS,8138
2014-11-13,CA_HOBBIES,1352
2014-11-13,CA_HOUSEHOLD,2502
2014-11-13,TOTAL,28711
2014-11-13,TX_FOODS,5865
2014-11-13,TX_HOBBIES,758
2014-11-13,TX_HOUSEHOLD,1853
2014-11-13,WI_FOODS,6168
2014-11-13,WI_HOBBIES,656
2014-11-13,WI_HOUSEHOLD,1419
2014-11-14,CA_FOODS,9213
2014-11-14,CA_HOBBIES,1572
2014-11-14,CA_HOUSEHOLD,3209
2014-11-14,TOTAL,34739
2014-11-14,TX_FOODS,6157
2014-11-14,TX_HOBBIES,999
2014-11-14,TX_HOUSEHOLD,2039
2014-11-14,WI_FOODS,8707
2014-11-14,WI_HOBBIES,889
2014-11-14,WI_HOUSEHOLD,1954
2014-11-15,CA_FOODS,11488
2014-11-15,CA_HOBBIES,2074
2014-11-15,CA_HOUSEHOLD,4317
2014-11-15,TOTAL,44383
2014-11-15,TX_FOODS,7952
2014-11-15,TX_HOBBIES,1187
2014-11-15,TX_HOUSEHOLD,2790
2014-11-15,WI_FOODS,10858
2014-11-15,WI_HOBBIES,1111
2014-11-15,WI_HOUSEHOLD,2606
2014-11-16,CA_FOODS,12657
2014-11-16,CA_HOBBIES,1887
2014-11-16,CA_HOUSEHOLD,4657
2014-11-16,TOTAL,43516
2014-11-16,TX_FOODS,8051
2014-11-16,TX_HOBBIES,1168
2014-11-16,TX_HOUSEHOLD,2968
2014-11-16,WI_FOODS,9085
2014-11-16,WI_HOBBIES,823
2014-11-16,WI_HOUSEHOLD,2220
2014-11-17,CA_FOODS,9321
2014-11-17,CA_HOBBIES,1504
2014-11-17,CA_HOUSEHOLD,3214
2014-11-17,TOTAL,31811
2014-11-17,TX_FOODS,6068
2014-11-17,TX_HOBBIES,972
2014-11-17,TX_HOUSEHOLD,2036
2014-11-17,WI_FOODS,6379
2014-11-17,WI_HOBBIES,745
2014-11-17,WI_HOUSEHOLD,1572
2014-11-18,CA_FOODS,8317
2014-11-18,CA_HOBBIES,1417
2014-11-18,CA_HOUSEHOLD,2885
2014-11-18,TOTAL,28014
2014-11-18,TX_FOODS,5273
2014-11-18,TX_HOBBIES,875
2014-11-18,TX_HOUSEHOLD,1815
2014-11-18,WI_FOODS,5490
2014-11-18,WI_HOBBIES,629
2014-11-18,WI_HOUSEHOLD,1313
2014-11-19,CA_FOODS,7742
2014-11-19,CA_HOBBIES,1526
2014-11-19,CA_HOUSEHOLD,2720
2014-11-19,TOTAL,28047
2014-11-19,TX_FOODS,5346
2014-11-19,TX_HOBBIES,824
2014-11-19,TX_HOUSEHOLD,1855
2014-11-19,WI_FOODS,5704
2014-11-19,WI_HOBBIES,784
2014-11-19,WI_HOUSEHOLD,1546
2014-11-20,CA_FOODS,7840
2014-11-20,CA_HOBBIES,1364
2014-11-20,CA_HOUSEHOLD,2789
2014-11-20,TOTAL,28247
2014-11-20,TX_FOODS,5438
2014-11-20,TX_HOBBIES,922
2014-11-20,TX_HOUSEHOLD,1923
2014-11-20,WI_FOODS,5641
2014-11-20,WI_HOBBIES,654
2014-11-20,WI_HOUSEHOLD,1676
2014-11-21,CA_FOODS,9246
2014-11-21,CA_HOBBIES,1905
2014-11-21,CA_HOUSEHOLD,3270
2014-11-21,TOTAL,32863
2014-11-21,TX_FOODS,5424
2014-11-21,TX_HOBBIES,765
2014-11-21,TX_HOUSEHOLD,2209
2014-11-21,WI_FOODS,6956
2014-11-21,WI_HOBBIES,902
2014-11-21,WI_HOUSEHOLD,2186
2014-11-22,CA_FOODS,12170
2014-11-22,CA_HOBBIES,2047
2014-11-22,CA_HOUSEHOLD,4928
2014-11-22,TOTAL,42402
2014-11-22,TX_FOODS,7469
2014-11-22,TX_HOBBIES,1059
2014-11-22,TX_HOUSEHOLD,2954
2014-11-22,WI_FOODS,7989
2014-11-22,WI_HOBBIES,1161
2014-11-22,WI_HOUSEHOLD,2625
2014-11-23,CA_FOODS,12116
2014-11-23,CA_HOBBIES,1825
2014-11-23,CA_HOUSEHOLD,4776
2014-11-23,TOTAL,40630
2014-11-23,TX_FOODS,7514
2014-11-23,TX_HOBBIES,1121
2014-11-23,TX_HOUSEHOLD,2971
2014-11-23,WI_FOODS,7344
2014-11-23,WI_HOBBIES,817
2014-11-23,WI_HOUSEHOLD,2146
2014-11-24,CA_FOODS,9743
2014-11-24,CA_HOBBIES,1465
2014-11-24,CA_HOUSEHOLD,3420
2014-11-24,TOTAL,31598
2014-11-24,TX_FOODS,6263
2014-11-24,TX_HOBBIES,897
2014-11-24,TX_HOUSEHOLD,2302
2014-11-24,WI_FOODS,5386
2014-11-24,WI_HOBBIES,632
2014-11-24,WI_HOUSEHOLD,1490
2014-11-25,CA_FOODS,9791
2014-11-25,CA_HOBBIES,1851
2014-11-25,CA_HOUSEHOLD,3109
2014-11-25,TOTAL,31888
2014-11-25,TX_FOODS,6031
2014-11-25,TX_HOBBIES,775
2014-11-25,TX_HOUSEHOLD,2088
2014-11-25,WI_FOODS,6068
2014-11-25,WI_HOBBIES,535
2014-11-25,WI_HOUSEHOLD,1640
2014-11-26,CA_FOODS,10824
2014-11-26,CA_HOBBIES,1659
2014-11-26,CA_HOUSEHOLD,3329
2014-11-26,TOTAL,36903
2014-11-26,TX_FOODS,7491
2014-11-26,TX_HOBBIES,938
2014-11-26,TX_HOUSEHOLD,2298
2014-11-26,WI_FOODS,7469
2014-11-26,WI_HOBBIES,804
2014-11-26,WI_HOUSEHOLD,2091
2014-11-27,CA_FOODS,6518
2014-11-27,CA_HOBBIES,647
2014-11-27,CA_HOUSEHOLD,1765
2014-11-27,TOTAL,21844
2014-11-27,TX_FOODS,5691
2014-11-27,TX_HOBBIES,583
2014-11-27,TX_HOUSEHOLD,1398
2014-11-27,WI_FOODS,4110
2014-11-27,WI_HOBBIES,295
2014-11-27,WI_HOUSEHOLD,837
2014-11-28,CA_FOODS,7362
2014-11-28,CA_HOBBIES,1168
2014-11-28,CA_HOUSEHOLD,2994
2014-11-28,TOTAL,26354
2014-11-28,TX_FOODS,4866
2014-11-28,TX_HOBBIES,783
2014-11-28,TX_HOUSEHOLD,1938
2014-11-28,WI_FOODS,4757
2014-11-28,WI_HOBBIES,758
2014-11-28,WI_HOUSEHOLD,1728
2014-11-29,CA_FOODS,9390
2014-11-29,CA_HOBBIES,1837
2014-11-29,CA_HOUSEHOLD,4007
2014-11-29,TOTAL,34456
2014-11-29,TX_FOODS,5864
2014-11-29,TX_HOBBIES,902
2014-11-29,TX_HOUSEHOLD,2410
2014-11-29,WI_FOODS,6746
2014-11-29,WI_HOBBIES,870
2014-11-29,WI_HOUSEHOLD,2430
2014-11-30,CA_FOODS,10770
2014-11-30,CA_HOBBIES,1540
2014-11-30,CA_HOUSEHOLD,4012
2014-11-30,TOTAL,35805
2014-11-30,TX_FOODS,6761
2014-11-30,TX_HOBBIES,923
2014-11-30,TX_HOUSEHOLD,2522
2014-11-30,WI_FOODS,6478
2014-11-30,WI_HOBBIES,787
2014-11-30,WI_HOUSEHOLD,2012
2014-12-01,CA_FOODS,9817
2014-12-01,CA_HOBBIES,2019
2014-12-01,CA_HOUSEHOLD,3679
2014-12-01,TOTAL,34305
2014-12-01,TX_FOODS,6354
2014-12-01,TX_HOBBIES,960
2014-12-01,TX_HOUSEHOLD,2243
2014-12-01,WI_FOODS,5702
2014-12-01,WI_HOBBIES,985
2014-12-01,WI_HOUSEHOLD,2546
2014-12-02,CA_FOODS,8266
2014-12-02,CA_HOBBIES,1608
2014-12-02,CA_HOUSEHOLD,2791
2014-12-02,TOTAL,30569
2014-12-02,TX_FOODS,5376
2014-12-02,TX_HOBBIES,893
2014-12-02,TX_HOUSEHOLD,1958
2014-12-02,WI_FOODS,7121
2014-12-02,WI_HOBBIES,763
2014-12-02,WI_HOUSEHOLD,1793
2014-12-03,CA_FOODS,8274
2014-12-03,CA_HOBBIES,1580
2014-12-03,CA_HOUSEHOLD,2736
2014-12-03,TOTAL,32605
2014-12-03,TX_FOODS,5979
2014-12-03,TX_HOBBIES,900
2014-12-03,TX_HOUSEHOLD,2157
2014-12-03,WI_FOODS,7983
2014-12-03,WI_HOBBIES,871
2014-12-03,WI_HOUSEHOLD,2125
2014-12-04,CA_FOODS,9571
2014-12-04,CA_HOBBIES,1721
2014-12-04,CA_HOUSEHOLD,3486
2014-12-04,TOTAL,31516
2014-12-04,TX_FOODS,4859
2014-12-04,TX_HOBBIES,727
2014-12-04,TX_HOUSEHOLD,1997
2014-12-04,WI_FOODS,6421
2014-12-04,WI_HOBBIES,793
2014-12-04,WI_HOUSEHOLD,1941
2014-12-05,CA_FOODS,9648
2014-12-05,CA_HOBBIES,1640
2014-12-05,CA_HOUSEHOLD,3809
2014-12-05,TOTAL,36963
2014-12-05,TX_FOODS,6310
2014-12-05,TX_HOBBIES,918
2014-12-05,TX_HOUSEHOLD,2449
2014-12-05,WI_FOODS,8676
2014-12-05,WI_HOBBIES,987
2014-12-05,WI_HOUSEHOLD,2526
2014-12-06,CA_FOODS,12193
2014-12-06,CA_HOBBIES,2336
2014-12-06,CA_HOUSEHOLD,4556
2014-12-06,TOTAL,43815
2014-12-06,TX_FOODS,7656
2014-12-06,TX_HOBBIES,1045
2014-12-06,TX_HOUSEHOLD,2878
2014-12-06,WI_FOODS,9752
2014-12-06,WI_HOBBIES,1070
2014-12-06,WI_HOUSEHOLD,2329
2014-12-07,CA_FOODS,12362
2014-12-07,CA_HOBBIES,1897
2014-12-07,CA_HOUSEHOLD,4514
2014-12-07,TOTAL,42527
2014-12-07,TX_FOODS,8499
2014-12-07,TX_HOBBIES,1196
2014-12-07,TX_HOUSEHOLD,2714
2014-12-07,WI_FOODS,8307
2014-12-07,WI_HOBBIES,913
2014-12-07,WI_HOUSEHOLD,2125
2014-12-08,CA_FOODS,10033
2014-12-08,CA_HOBBIES,1432
2014-12-08,CA_HOUSEHOLD,3022
2014-12-08,TOTAL,33114
2014-12-08,TX_FOODS,6093
2014-12-08,TX_HOBBIES,820
2014-12-08,TX_HOUSEHOLD,2100
2014-12-08,WI_FOODS,7397
2014-12-08,WI_HOBBIES,668
2014-12-08,WI_HOUSEHOLD,1549
2014-12-09,CA_FOODS,9550
2014-12-09,CA_HOBBIES,1737
2014-12-09,CA_HOUSEHOLD,3032
2014-12-09,TOTAL,32667
2014-12-09,TX_FOODS,6068
2014-12-09,TX_HOBBIES,931
2014-12-09,TX_HOUSEHOLD,1873
2014-12-09,WI_FOODS,7433
2014-12-09,WI_HOBBIES,684
2014-12-09,WI_HOUSEHOLD,1359
2014-12-10,CA_FOODS,10838
2014-12-10,CA_HOBBIES,1821
2014-12-10,CA_HOUSEHOLD,2867
2014-12-10,TOTAL,31898
2014-12-10,TX_FOODS,5266
2014-12-10,TX_HOBBIES,731
2014-12-10,TX_HOUSEHOLD,1902
2014-12-10,WI_FOODS,6188
2014-12-10,WI_HOBBIES,813
2014-12-10,WI_HOUSEHOLD,1472
2014-12-11,CA_FOODS,6005
2014-12-11,CA_HOBBIES,814
2014-12-11,CA_HOUSEHOLD,1766
2014-12-11,TOTAL,26115
2014-12-11,TX_FOODS,5598
2014-12-11,TX_HOBBIES,717
2014-12-11,TX_HOUSEHOLD,1846
2014-12-11,WI_FOODS,7221
2014-12-11,WI_HOBBIES,729
2014-12-11,WI_HOUSEHOLD,1419
2014-12-12,CA_FOODS,8853
2014-12-12,CA_HOBBIES,1610
2014-12-12,CA_HOUSEHOLD,2985
2014-12-12,TOTAL,33502
2014-12-12,TX_FOODS,6145
2014-12-12,TX_HOBBIES,930
2014-12-12,TX_HOUSEHOLD,2239
2014-12-12,WI_FOODS,8026
2014-12-12,WI_HOBBIES,811
2014-12-12,WI_HOUSEHOLD,1903
2014-12-13,CA_FOODS,10824
2014-12-13,CA_HOBBIES,2034
2014-12-13,CA_HOUSEHOLD,4321
2014-12-13,TOTAL,40036
2014-12-13,TX_FOODS,7620
2014-12-13,TX_HOBBIES,906
2014-12-13,TX_HOUSEHOLD,2677
2014-12-13,WI_FOODS,8284
2014-12-13,WI_HOBBIES,1086
2014-12-13,WI_HOUSEHOLD,2284
2014-12-14,CA_FOODS,11414
2014-12-14,CA_HOBBIES,1955
2014-12-14,CA_HOUSEHOLD,4465
2014-12-14,TOTAL,42006
2014-12-14,TX_FOODS,7949
2014-12-14,TX_HOBBIES,1141
2014-12-14,TX_HOUSEHOLD,2924
2014-12-14,WI_FOODS,9268
2014-12-14,WI_HOBBIES,897
2014-12-14,WI_HOUSEHOLD,1993
2014-12-15,CA_FOODS,8883
2014-12-15,CA_HOBBIES,1353
2014-12-15,CA_HOUSEHOLD,2750
2014-12-15,TOTAL,34127
2014-12-15,TX_FOODS,7347
2014-12-15,TX_HOBBIES,977
2014-12-15,TX_HOUSEHOLD,2438
2014-12-15,WI_FOODS,7905
2014-12-15,WI_HOBBIES,855
2014-12-15,WI_HOUSEHOLD,1619
2014-12-16,CA_FOODS,8024
2014-12-16,CA_HOBBIES,1593
2014-12-16,CA_HOUSEHOLD,2655
2014-12-16,TOTAL,29936
2014-12-16,TX_FOODS,6207
2014-12-16,TX_HOBBIES,819
2014-12-16,TX_HOUSEHOLD,2095
2014-12-16,WI_FOODS,6436
2014-12-16,WI_HOBBIES,713
2014-12-16,WI_HOUSEHOLD,1394
2014-12-17,CA_FOODS,8270
2014-12-17,CA_HOBBIES,1424
2014-12-17,CA_HOUSEHOLD,3022
2014-12-17,TOTAL,30152
2014-12-17,TX_FOODS,6494
2014-12-17,TX_HOBBIES,796
2014-12-17,TX_HOUSEHOLD,2094
2014-12-17,WI_FOODS,5811
2014-12-17,WI_HOBBIES,791
2014-12-17,WI_HOUSEHOLD,1450
2014-12-18,CA_FOODS,9100
2014-12-18,CA_HOBBIES,1571
2014-12-18,CA_HOUSEHOLD,2830
2014-12-18,TOTAL,32367
2014-12-18,TX_FOODS,7231
2014-12-18,TX_HOBBIES,906
2014-12-18,TX_HOUSEHOLD,1892
2014-12-18,WI_FOODS,6596
2014-12-18,WI_HOBBIES,661
2014-12-18,WI_HOUSEHOLD,1580
2014-12-19,CA_FOODS,8194
2014-12-19,CA_HOBBIES,1571
2014-12-19,CA_HOUSEHOLD,2667
2014-12-19,TOTAL,29834
2014-12-19,TX_FOODS,5507
2014-12-19,TX_HOBBIES,816
2014-12-19,TX_HOUSEHOLD,1903
2014-12-19,WI_FOODS,6390
2014-12-19,WI_HOBBIES,935
2014-12-19,WI_HOUSEHOLD,1851
2014-12-20,CA_FOODS,10630
2014-12-20,CA_HOBBIES,2137
2014-12-20,CA_HOUSEHOLD,3990
2014-12-20,TOTAL,38421
2014-12-20,TX_FOODS,7020
2014-12-20,TX_HOBBIES,1053
2014-12-20,TX_HOUSEHOLD,2666
2014-12-20,WI_FOODS,7453
2014-12-20,WI_HOBBIES,1157
2014-12-20,WI_HOUSEHOLD,2315
2014-12-21,CA_FOODS,11652
2014-12-21,CA_HOBBIES,1974
2014-12-21,CA_HOUSEHOLD,4189
2014-12-21,TOTAL,38488
2014-12-21,TX_FOODS,7181
2014-12-21,TX_HOBBIES,985
2014-12-21,TX_HOUSEHOLD,2583
2014-12-21,WI_FOODS,7093
2014-12-21,WI_HOBBIES,934
2014-12-21,WI_HOUSEHOLD,1897
2014-12-22,CA_FOODS,10310
2014-12-22,CA_HOBBIES,1803
2014-12-22,CA_HOUSEHOLD,3462
2014-12-22,TOTAL,33736
2014-12-22,TX_FOODS,6411
2014-12-22,TX_HOBBIES,892
2014-12-22,TX_HOUSEHOLD,2207
2014-12-22,WI_FOODS,6183
2014-12-22,WI_HOBBIES,759
2014-12-22,WI_HOUSEHOLD,1709
2014-12-23,CA_FOODS,10147
2014-12-23,CA_HOBBIES,1782
2014-12-23,CA_HOUSEHOLD,3243
2014-12-23,TOTAL,34862
2014-12-23,TX_FOODS,6489
2014-12-23,TX_HOBBIES,956
2014-12-23,TX_HOUSEHOLD,2279
2014-12-23,WI_FOODS,7257
2014-12-23,WI_HOBBIES,882
2014-12-23,WI_HOUSEHOLD,1827
2014-12-24,CA_FOODS,7979
2014-12-24,CA_HOBBIES,1208
2014-12-24,CA_HOUSEHOLD,2298
2014-12-24,TOTAL,29617
2014-12-24,TX_FOODS,6541
2014-12-24,TX_HOBBIES,682
2014-12-24,TX_HOUSEHOLD,1861
2014-12-24,WI_FOODS,6816
2014-12-24,WI_HOBBIES,674
2014-12-24,WI_HOUSEHOLD,1558
2014-12-25,CA_FOODS,8082
2014-12-25,CA_HOBBIES,1440
2014-12-25,CA_HOUSEHOLD,2814
2014-12-25,TOTAL,29410
2014-12-25,TX_FOODS,6291
2014-12-25,TX_HOBBIES,754
2014-12-25,TX_HOUSEHOLD,1816
2014-12-25,WI_FOODS,5860
2014-12-25,WI_HOBBIES,664
2014-12-25,WI_HOUSEHOLD,1690
2014-12-26,CA_FOODS,8342
2014-12-26,CA_HOBBIES,1520
2014-12-26,CA_HOUSEHOLD,3467
2014-12-26,TOTAL,32909
2014-12-26,TX_FOODS,6318
2014-12-26,TX_HOBBIES,1141
2014-12-26,TX_HOUSEHOLD,3048
2014-12-26,WI_FOODS,5928
2014-12-26,WI_HOBBIES,940
2014-12-26,WI_HOUSEHOLD,2205
2014-12-27,CA_FOODS,8967
2014-12-27,CA_HOBBIES,1686
2014-12-27,CA_HOUSEHOLD,3897
2014-12-27,TOTAL,32594
2014-12-27,TX_FOODS,5578
2014-12-27,TX_HOBBIES,912
2014-12-27,TX_HOUSEHOLD,2547
2014-12-27,WI_FOODS,5862
2014-12-27,WI_HOBBIES,944
2014-12-27,WI_HOUSEHOLD,2201
2014-12-28,CA_FOODS,9470
2014-12-28,CA_HOBBIES,1611
2014-12-28,CA_HOUSEHOLD,4041
2014-12-28,TOTAL,31894
2014-12-28,TX_FOODS,5485
2014-12-28,TX_HOBBIES,756
2014-12-28,TX_HOUSEHOLD,2234
2014-12-28,WI_FOODS,5708
2014-12-28,WI_HOBBIES,682
2014-12-28,WI_HOUSEHOLD,1907
2014-12-29,CA_FOODS,8324
2014-12-29,CA_HOBBIES,1621
2014-12-29,CA_HOUSEHOLD,3461
2014-12-29,TOTAL,29990
2014-12-29,TX_FOODS,5803
2014-12-29,TX_HOBBIES,833
2014-12-29,TX_HOUSEHOLD,2407
2014-12-29,WI_FOODS,5109
2014-12-29,WI_HOBBIES,741
2014-12-29,WI_HOUSEHOLD,1691
2014-12-30,CA_FOODS,8000
2014-12-30,CA_HOBBIES,1330
2014-12-30,CA_HOUSEHOLD,3055
2014-12-30,TOTAL,29417
2014-12-30,TX_FOODS,5725
2014-12-30,TX_HOBBIES,898
2014-12-30,TX_HOUSEHOLD,2358
2014-12-30,WI_FOODS,5644
2014-12-30,WI_HOBBIES,700
2014-12-30,WI_HOUSEHOLD,1707
2014-12-31,CA_FOODS,9112
2014-12-31,CA_HOBBIES,1452
2014-12-31,CA_HOUSEHOLD,2684
2014-12-31,TOTAL,33450
2014-12-31,TX_FOODS,6413
2014-12-31,TX_HOBBIES,839
2014-12-31,TX_HOUSEHOLD,2077
2014-12-31,WI_FOODS,7755
2014-12-31,WI_HOBBIES,757
2014-12-31,WI_HOUSEHOLD,2361
2015-01-01,CA_FOODS,7063
2015-01-01,CA_HOBBIES,1309
2015-01-01,CA_HOUSEHOLD,2797
2015-01-01,TOTAL,26452
2015-01-01,TX_FOODS,5351
2015-01-01,TX_HOBBIES,603
2015-01-01,TX_HOUSEHOLD,1739
2015-01-01,WI_FOODS,5123
2015-01-01,WI_HOBBIES,667
2015-01-01,WI_HOUSEHOLD,1800
2015-01-02,CA_FOODS,10211
2015-01-02,CA_HOBBIES,2060
2015-01-02,CA_HOUSEHOLD,3908
2015-01-02,TOTAL,39633
2015-01-02,TX_FOODS,6259
2015-01-02,TX_HOBBIES,1095
2015-01-02,TX_HOUSEHOLD,2561
2015-01-02,WI_FOODS,9196
2015-01-02,WI_HOBBIES,1207
2015-01-02,WI_HOUSEHOLD,3136
2015-01-03,CA_FOODS,11256
